sentence,label
late giving task,0
way speaks monotone instructions quite clear,0
clear instructions activities reportings sending private message students say report announce things earlier enough time prepare make sure exam within lesson module upon reviewing exams found actually lot thats mentioned class module addition make sure encode exams quiz carefully last time political scientist instead political science,0
engagement flexibility effectiveness teaching,0
needs considerate,0
looking forward teach lessondiscussion discussed reading entire powerpoint presentation made students admit subject one hardest expecting much also hope next time future students ppt lessons quizzes exams discussion furthermore considerations lms errors,0
hopefully understand students concern discuss lesson well without reading whats written ppt,0
favouritism think especially girls ibinibigay student gawain sya gumagawa consideration especially quizzes tama sagot mali po sana nilagay lang yung points reporting activities,0
wala po,1
subject see recommendations satisfied whole sem,1
theres nothing improve,1
need improvement excellent teacher,1
nothing done perfectly,1
improvement quality good teacher,1
expectations hisher students work,0
name,
lazy,0
inhumane inconsiderate puso,0
still professional unfathomable moodswings prepared,0
lesson interactive english subject taught 1st year technical writing subject little bit set aside,0
teacher job job teach instruct students present class schedule,0
giving enough time activities,0
always put shoe students maybe atleast asked whats problem,0
recorded lessons knowing students upgraded phone laptop,0
sana mabago yung pagbibigay assessment naman connected lesson gaya nung nangyari prelim,0
hope next time follow schedule always special session rest day become session also exams hard answer even studied entire lesson,0
attendance must instructor hisher job often present time specific schedule students need instructor instruct give knowledge idea specific subject,0
teach,0
create interactions students,0
madami kaming meet synchronous class,0
follow schedule classes giving uploading lesson lms ahead time,0
grabe po yung difficulty preliminary exam maximize synchronous classes andami po naming lessons siniksik meeting overload po yung information mahirap magrasp,0
